device_id,addidas,apple,bmw,employed,female,h_&_m,high_income,honda,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
50834,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50837,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50838,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
50839,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50848,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50850,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
50878,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50879,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
50883,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
50896,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
50905,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
50906,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50909,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50984,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
50986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51046,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
51063,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
51123,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51136,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51184,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51188,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51205,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
51242,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51245,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
51287,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51364,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
51366,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51370,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
51391,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51405,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
51409,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51489,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51502,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51533,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
51579,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51583,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51621,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51635,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
51637,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51728,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
51729,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51744,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51756,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51796,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
51847,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
51924,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51972,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
51980,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
51993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52011,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
52017,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52047,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52062,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52100,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52105,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52107,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52143,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
52176,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52180,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52199,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
52325,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52337,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52419,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52474,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
52482,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
52562,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52568,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
52578,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
52606,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52612,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52620,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52624,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52689,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
52729,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52763,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52807,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
52827,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52880,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
52891,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52902,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
52969,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52994,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53047,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
53102,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
53127,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
53141,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
53143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53180,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
53184,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53190,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
53211,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53250,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
53296,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
53320,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
53326,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
53351,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
53391,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53397,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53419,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53490,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
53493,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
53560,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
53581,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53583,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53586,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
53596,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53614,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
53616,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53629,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
53636,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53679,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
53689,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
53703,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53729,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53742,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53753,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
53810,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
53847,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53892,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53928,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
53939,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
54002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
54003,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54012,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
54018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54076,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
54078,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
54119,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54205,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
54241,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54262,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54263,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54268,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54318,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
54335,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
54372,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54407,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54436,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54462,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
54474,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
54491,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54506,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54512,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54562,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
54641,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54658,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54691,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54701,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54716,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
54717,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54730,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
54778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54842,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
54853,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54869,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
54877,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
54895,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
54932,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54940,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
54943,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
54993,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55059,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
55086,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55133,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
55167,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55172,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55173,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
55228,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
55238,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55272,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
55442,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55486,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55524,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
55548,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55560,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
55627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55680,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
55755,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
55757,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
55765,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
55787,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
55883,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
55888,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
55930,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
55963,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55988,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
55996,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56102,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
56122,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56128,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56164,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56220,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
56228,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56267,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56315,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
56328,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
56467,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
56468,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56501,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
56521,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
56543,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
56554,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56574,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
56593,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56612,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56628,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
56649,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56674,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56676,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56714,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
56720,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
56784,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
56818,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
56869,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56936,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1
56950,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
56956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56967,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56980,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
56984,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
56994,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57115,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
57180,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57208,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57257,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
57299,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
57303,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57313,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57351,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
57356,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57395,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
57404,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57450,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
57486,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57493,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57497,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
57524,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
57552,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
57602,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
57603,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57623,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
57640,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57641,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57644,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57675,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57683,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57699,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
57770,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57779,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57827,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
57841,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
57846,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57854,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57870,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57881,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
57956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
58025,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58072,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
58079,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58093,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
58114,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
58133,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58141,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
58156,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
58163,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58172,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
58192,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
58203,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58207,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
58220,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
58267,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58296,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58306,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
58380,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
58381,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
58385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58402,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58416,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58445,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58453,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58490,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58537,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58557,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
58582,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58635,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58648,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
58649,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58660,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58666,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58668,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58691,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
58699,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58730,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
58768,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58782,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
58834,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58848,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58968,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59051,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59062,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59072,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59106,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
59122,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
59129,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
59158,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
59175,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
59241,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59252,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59304,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
59317,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
59329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59354,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59382,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
59395,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
59417,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59423,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59435,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59528,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
59581,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59604,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59629,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59634,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59691,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59713,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59759,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59766,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59845,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59877,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
59879,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
59892,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59915,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
59924,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59938,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59968,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59971,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
59989,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60026,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60051,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
60113,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60115,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60181,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60186,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60204,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60213,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
60235,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60270,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
60305,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
60328,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
60338,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
60367,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60486,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60488,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60508,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
60518,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60523,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
60533,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60569,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
60621,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
60627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60640,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
60642,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60704,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
60729,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60830,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60843,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
60845,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60908,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
61019,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
61025,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61053,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61057,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
61133,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
61161,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61163,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61192,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61250,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61255,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
61265,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
61275,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
61372,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
61376,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
61390,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61490,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
61553,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
61577,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
61595,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
61598,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
61600,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61602,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
61606,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
